"user_id","status_id","created_at","screen_name","text","pic1","pic2","pic3","pic4"
"1070035793312387072","1260717876782260224","2020-05-13 23:45:39","nflscrapR","PSA You can still access all previously scraped @nflscrapR files with expected points / win probability for every pre-, post-, regular season #NFL game since 2009 here: https://t.co/z6I4zdbOe9 since as far as I know there is nothing new to scrape live... https://t.co/KOPxVtFSOW",NA,NA,NA,NA
"1070035793312387072","1260711731413815296","2020-05-13 23:21:14","nflscrapR","Today's show is available in podcast form NOW!

0:00: #COVID19 and Sports with @BCMassey, @TastierKakes, @AdiWyner and @EBradlow

1:14:35: @DallasCowboys VP of Player Personnel, Will McClay, on football, evaluating talent, draft &amp; more

Listen HERE:👇👇👇
https://t.co/0NkSa82No2",NA,NA,NA,NA
"1070035793312387072","1260711037747290112","2020-05-13 23:18:28","nflscrapR","#NFL be like https://t.co/i165DuLlPG","https://twitter.com/nflscrapR/status/1260711037747290112/photo/1",NA,NA,NA
"1253008519919546370","1260705990296645634","2020-05-13 22:58:25","nflfastR","See here and elsewhere in thread https://t.co/LEactGlyvM",NA,NA,NA,NA
"1253008519919546370","1260705862940753921","2020-05-13 22:57:55","nflfastR","What we know: all of the NFL's JSON feeds went dark today

What we don't know: whether they'll ever come back, either in their previous or in a different form",NA,NA,NA,NA
"1253008519919546370","1260700551878238208","2020-05-13 22:36:48","nflfastR","Well, it was a good run

There's 20 years of NFL play-by-play data archived here

https://t.co/FRrkHkoDPP",NA,NA,NA,NA
"1070035793312387072","1260660382093291520","2020-05-13 19:57:11","nflscrapR","@PFF_Moo @ChiefsAnalytics https://t.co/XP68mMFQ29","https://twitter.com/nflscrapR/status/1260660382093291520/photo/1",NA,NA,NA
"1070035793312387072","1260660167902818305","2020-05-13 19:56:20","nflscrapR","https://t.co/GA3gbnLYIH https://t.co/4phiKCOifJ","https://twitter.com/xflscrapR/status/1260649003349184512/photo/1",NA,NA,NA
"1070035793312387072","1260638658564108289","2020-05-13 18:30:52","nflscrapR","Dan Kurtz, a 40-year-old stay-at-home dad, started a KBO site 17 years ago because he loves the league and nothing else. On opening night, it drew 27 times the traffic and crashed. Since then, he has become a sought-after expert. 

“It’s blowing my mind.” https://t.co/3fflmwcPIA",NA,NA,NA,NA
"1070035793312387072","1260637245066874880","2020-05-13 18:25:15","nflscrapR","@LeeSharpeNFL @mrcaseb @benbbaldwin @thomas_mock @xflscrapR @StatsInTheWild @BaumerBen yeah best to cite the source",NA,NA,NA,NA
"1070035793312387072","1260634244847632385","2020-05-13 18:13:20","nflscrapR","@benbbaldwin @mrcaseb @thomas_mock @xflscrapR While you're updating - you should cite @StatsInTheWild @BaumerBen #teamcolors #rstats 📦 https://t.co/8AY38DzNtB in the teams_colors_logos.rda documentation, unless you had another source for primary, secondary, tertiary, and quaternary colors https://t.co/4ztJOIDgh9","https://twitter.com/nflscrapR/status/1260634244847632385/photo/1",NA,NA,NA
"1070035793312387072","1260415676629553153","2020-05-13 03:44:49","nflscrapR","@dark_acm @nflfastR Don't hesitate! Share, get feedback, and learn! And the simpler the start the better, have fun! https://t.co/Bz6Igwmt3b","https://twitter.com/nflscrapR/status/1260415676629553153/photo/1",NA,NA,NA
"1070035793312387072","1260411015684141056","2020-05-13 03:26:18","nflscrapR","@dark_acm @nflfastR note: multinomial model with vars above (except QBs) predicts the probabilities for each event (TD, FG, safety, opponent versions, and no score) - then thats used to compute EP, you are fitting a model on EPA so those vars shouldnt help, but the QB dummies are like NFL +/-! nice!",NA,NA,NA,NA
"1070035793312387072","1260409051265064962","2020-05-13 03:18:29","nflscrapR","On the Dak vs Wentz debate from today.  Fitted a linear model, using @nflscrapR 's multi-nomial  equation for EPA, but added dummy variables for both Dak and Wentz.  Both are significant and positive but Dak has a greater positive coefficient than Wentz. Data: @nflfastR https://t.co/O33wiN7cYb",NA,NA,NA,NA
"1070035793312387072","1260321651419381765","2020-05-12 21:31:11","nflscrapR","@ZachFeldman3 https://t.co/WO7bm8w1TV","https://twitter.com/nflscrapR/status/1260321651419381765/photo/1",NA,NA,NA
"1070035793312387072","1260299245158125570","2020-05-12 20:02:09","nflscrapR","That being said - this is a simple linear multinomial model, you can undoubtedly improve the model and its calibration (ever so slightly I bet) with more advanced, flexible approaches e.g. https://t.co/OSJCFG9bx5)",NA,NA,NA,NA
"1070035793312387072","1260297929715302400","2020-05-12 19:56:56","nflscrapR","A beautiful aspect of this approach is that you can insert the points you believe are associated with each scoring event to adjust the expected points - if the model's predicted probabilities are well calibrated then you can tune the points for each event w/o refitting https://t.co/sXqTS1Dk3d",NA,NA,NA,NA
"1070035793312387072","1260279982519181312","2020-05-12 18:45:37","nflscrapR","@benbbaldwin Better make sure the down is a factor before refitting... https://t.co/JclTabmPI5","https://twitter.com/nflscrapR/status/1260279982519181312/photo/1",NA,NA,NA
"1241814552","1260273131991810049","2020-05-12 18:18:24","thomas_mock","Super excited to be joining in on the next #HANIC chat on May 21st - NFL crossover edition!

Got invited to give a 10 min talk - potential talks below that I'd like to hear your potential interest in (all would be built around NFL data)

#nflscrapR #rstats",NA,NA,NA,NA
"1253008519919546370","1259980665464008708","2020-05-11 22:56:14","nflfastR","Package update:

fast_scraper_schedules() has been fixed.

This update is mostly pointless because there's no reason to be scraping schedules right now (just use the data repository- https://t.co/FRrkHkoDPP) but it has been done",NA,NA,NA,NA
"1070035793312387072","1259963824704237568","2020-05-11 21:49:19","nflscrapR","ICYMI: @kpelechrinis and I released the first official @OpenSrcSports podcast #sportsanalytics reading group with Gregory J. Matthews (@StatsInTheWild) on #openWAR - check out the paper https://t.co/bWMto0EZIV while you listen to this month's episode https://t.co/STi8uFcZe4",NA,NA,NA,NA
"1070035793312387072","1259963800058572800","2020-05-11 21:49:13","nflscrapR","And if you think the 1 hour and 40 minutes length is too long - well with @StatsInTheWild https://t.co/nlTq7OBlPY","https://twitter.com/OpenSrcSports/status/1259963624241668097/photo/1",NA,NA,NA
"1070035793312387072","1259963771138826241","2020-05-11 21:49:06","nflscrapR","ICYMI we released the first episode this weekend, tweet at us questions and comments! Also appreciate all feedback (@Stat_Ron has no idea what he's doing!) - this is a monthly #sportsanalytics podcast so we will announce the paper for next month's episode soon! #MLB #baseball https://t.co/BO1Bq7GxnG",NA,NA,NA,NA
"1070035793312387072","1259864445322477568","2020-05-11 15:14:25","nflscrapR","And if you want to listen on a service that it is currently not available for (*cough Apple cough*) you can send an email request - we will be on Apple podcasts soon... hopefully... https://t.co/xJH6oFzaJm",NA,NA,NA,NA
"1070035793312387072","1259864436065665024","2020-05-11 15:14:23","nflscrapR","The show notes include links to the #openWAR #rstats package https://t.co/SBa4KolYxC and other resources from @bachlaw @baseballpro and @BillPetti #baseballr package https://t.co/vIm032rSIv",NA,NA,NA,NA
"1070035793312387072","1259864425760198656","2020-05-11 15:14:20","nflscrapR","Some highlights include: discussions about what to adjust for in modeling steps, featuring our (insert sponsor here) twitter question from @adiwyner, along with general #WAR thoughts - @kpelechrinis calling it unsupervised learning, @Stat_Ron saying Trout eye test = iris dataset",NA,NA,NA,NA
"1070035793312387072","1259864416109150210","2020-05-11 15:14:18","nflscrapR","We recorded the 1st official episode this weekend @anchor (https://t.co/T8yYuZNrzQ) 
on #openWAR by @BaumerBen @Tastierkakes and our show guest @StatsInTheWild - you should read the paper to follow this marathon discussion (1 hr 40 min!) https://t.co/tzTAicscDD #sportsanalytics https://t.co/kWu5FnUD6m",NA,NA,NA,NA
"1070035793312387072","1259864398560182278","2020-05-11 15:14:14","nflscrapR","We're intending to do this monthly, will be sharing the next paper and guest once confirmed so stay tuned for that - but in the mean time check out the #openWAR paper https://t.co/bWMto0EZIV and episode https://t.co/2VMVxC56UX #sportsanalytics #rstats #reproducible #sabermetrics",NA,NA,NA,NA
"1070035793312387072","1259864388254793728","2020-05-11 15:14:11","nflscrapR","Check out the first ever @OpenSrcSports episode hosted by @kpelechrinis and me - featuring the delightful guest @StatsInTheWild on #openWAR - we really do want this to be a public reading group in podcast form, so tweet at us questions, comments, feedback! https://t.co/STi8uFcZe4",NA,NA,NA,NA
"1070035793312387072","1259497159545798656","2020-05-10 14:54:57","nflscrapR","And here is the first episode...or three! You got your sports back...temporarily https://t.co/BNBhbyjZmr",NA,NA,NA,NA
"1070035793312387072","1259353193387110400","2020-05-10 05:22:53","nflscrapR","And we're live: ""openWAR with Greg Matthews"" by Open Source Sports. ⚓ https://t.co/T8yYuZNrzQ",NA,NA,NA,NA
"1070035793312387072","1259353180380504066","2020-05-10 05:22:50","nflscrapR","Here is the #openWAR marathon - first official @OpenSrcSports podcast episode with cohost @kpelechrinis and guest author @StatsInTheWild  - read the paper https://t.co/bWMto0EZIV and give it a listen! (not necessarily in that order) https://t.co/WoQnbpobs9 https://t.co/PvMm4jbyWf",NA,NA,NA,NA
"1070035793312387072","1259353166627442690","2020-05-10 05:22:47","nflscrapR","Blind RT. Hopefully these folks don’t make me regret it 😂 https://t.co/vqzskZyyPl",NA,NA,NA,NA
"1070035793312387072","1259335417180106752","2020-05-10 04:12:15","nflscrapR","Fantasy points by ground or by air? Using 2019 data from @nflscrapR I found points by air and after the catch. If a TD was caught in the end zone that was counted in the air. First up, QB air and after the catch totals. MINI-THREAD TIME! #RStats #Fantasy #Football #ggplot2
1/6 https://t.co/QMlQ7RjxqU",NA,NA,NA,NA
"1253008519919546370","1259263455409954822","2020-05-09 23:26:18","nflfastR","@LeeSharpeNFL This has game_id that can be used to scrape, although note that there's really no reason to scrape right now-just read the files from here https://t.co/FRrkHkoDPP

https://t.co/BWwnxGKH1j",NA,NA,NA,NA
"1253008519919546370","1259263073870905354","2020-05-09 23:24:47","nflfastR","NFL randomly switched all their schedule feeds from json to xml so this breaks fast_scraper_schedules.

In the meantime use @LeeSharpeNFL's .csv of game IDs, tweet to follow https://t.co/hJwILfRGjg",NA,NA,NA,NA
"1070035793312387072","1259220590357024781","2020-05-09 20:35:58","nflscrapR","Aaron Rodgers is king of the ""free play"" (offside penalty declined) - he has 91 total EPA on free plays. Next closest is Drew Brees at 48.

(X axis = total EPA, Y = average EPA - data via @nflscrapR ) https://t.co/Jl7RYBNs4o",NA,NA,NA,NA
"1070035793312387072","1259165821097717760","2020-05-09 16:58:20","nflscrapR","Se me pasó contarlo, pero ya tenemos datos desde el 2000 para calcular EPA, CPOE y todos los análisis que queramos. Gracias a @nflfastR a partir de @nflscrapR. Aquí una gráfica de EPA ofensivo y defensivo en la primera década de este siglo que se titula: PEYTON MANNING ES DIOS. https://t.co/jvY6C9glQD",NA,NA,NA,NA
"1070035793312387072","1258885397238644743","2020-05-08 22:24:02","nflscrapR","And the third was #GoingDeep - an awesome collaboration that followed months of discussion with @FranciMatano @leerichardson09 Nick Granered, Taylor Pospisil, @kpelechrinis, @stat_sam - and Lee will be presenting at #JSM2020! https://t.co/cTnIl5I6HM https://t.co/sfe0SGeYEK",NA,NA,NA,NA
"1070035793312387072","1258885381736595457","2020-05-08 22:23:58","nflscrapR","One of my favorite parts of this paper - providing some insight into feature influence on clustering results using holdout data https://t.co/qKx4qKAyfI",NA,NA,NA,NA
"1070035793312387072","1258885365139734529","2020-05-08 22:23:54","nflscrapR","This was part of a trio of JQAS #BigDataBowl papers @stat_sam convinced me to do, but @sarah_malle didnt need any assistance with her #nextgenscraPy work (Ravens are smart for hiring her) and also included advising from #sportsanalytics guru @kpelechrinis https://t.co/5jUKpkw0hq",NA,NA,NA,NA
"1070035793312387072","1258885348844855299","2020-05-08 22:23:50","nflscrapR","Congrats to Rishav Dutta @rishavd64! His work on using Gaussian mixture models for #NFL pass coverage with #BigDataBowl tracking data was accepted for publication in JQAS! He worked incredibly hard, transforming this paper from its first version: https://t.co/hovnHkc6c8",NA,NA,NA,NA
"1070035793312387072","1258876710164008965","2020-05-08 21:49:31","nflscrapR","You should hire Kapil - fantastic student from the @CMU_Stats #CMSACamp program last summer! #datascience #rstats #statistics #analytics #sportsanalytics https://t.co/4ppmoarOmu",NA,NA,NA,NA
"1070035793312387072","1258876696306081795","2020-05-08 21:49:27","nflscrapR","Hi twitter network, I’m looking for a full time opportunity in #rstats. #Analytics. I’d love to hear about any open opportunities that you or anyone in your network might know of. I’d  appreciate your any guidance,
Thank you,
Here is my portfolio : https://t.co/q6WwnepBCJ",NA,NA,NA,NA
"1253008519919546370","1258810583954198530","2020-05-08 17:26:45","nflfastR","With the creation of @nflfastR I figured it was time for an updated Python guide to working with play by play data. Check it out here:
https://t.co/oC9mG1UvwH",NA,NA,NA,NA
"1253008519919546370","1258530353746083840","2020-05-07 22:53:13","nflfastR","@rbkeeney Yes, there is no need to do that now. You can actually see the code we use to update the repo here and we use clean_pbp() before saving https://t.co/pBD6lWV1iE",NA,NA,NA,NA
"1253008519919546370","1258470662479523842","2020-05-07 18:56:01","nflfastR","@Kevindash22 Nope if you just follow the instructions here it will automatically get the latest version:

https://t.co/0K3Q3OHkzH",NA,NA,NA,NA
"1253008519919546370","1258466347819896833","2020-05-07 18:38:53","nflfastR","We've made a bunch of small tweaks to handling player names + IDs that you'll probably never notice but if you were wondering why the package keeps getting updated, that's why",NA,NA,NA,NA
"1253008519919546370","1258464393576185857","2020-05-07 18:31:07","nflfastR","Data repo has been updated again.

This will now always include our created columns for name (eg name, passer, rusher), ID (passer_id, rusher_id), as well as ""qb_epa"", which doesn't dock QBs for lost fumbles on completed catches

https://t.co/FRrkHkoDPP",NA,NA,NA,NA
"1070035793312387072","1258440968166158336","2020-05-07 16:58:02","nflscrapR","Came away with a 2nd place finish in the OSU Sports and Society Initiative Undergraduate Research Fair for Outstanding Sports Performance Analytics for my research on expected completion models. Was really hoping for first, but what's exciting is the research is far from over!",NA,NA,NA,NA
"1070035793312387072","1258440947890900992","2020-05-07 16:57:57","nflscrapR","Big thanks to my advisor @JohnDDraper as well as many others who helped me during the project including @friscojosh, @benbbaldwin, @Stat_Ron, @nflscrapR, @LeeSharpeNFL. The project is on my GitHub here https://t.co/iOmHSjpyqR and I'll be continuing to work on it more in free time",NA,NA,NA,NA
"1253008519919546370","1258344638689263616","2020-05-07 10:35:15","nflfastR","https://t.co/FRrkHkoDPP
2/2",NA,NA,NA,NA
"1253008519919546370","1258344637439361025","2020-05-07 10:35:15","nflfastR","UPDATE to the data repo: 
-- Switched to compressed csv (.csv.gz) files to reduce file size significantly (from &gt;80MB to &lt;14MB). 
-- The README includes examples how to download those files (for R and Python)
-- Data include all of our latest fixes and the clean_pbp variables
1/2",NA,NA,NA,NA
"1070035793312387072","1258083226150735873","2020-05-06 17:16:29","nflscrapR","Dropping 2 episodes of The Mina Kimes Show featuring Lenny this week!

First: Corey Krawiec, manager of player evaluation and analytics w/ the Ravens, joins us to talk about how he got his job, bad stats + straw men, momentum (booo) + more! Listen here: https://t.co/25po4TActF https://t.co/qKmE3Yl4UD",NA,NA,NA,NA
"1070035793312387072","1258083161843666944","2020-05-06 17:16:14","nflscrapR","ICYMI: @Stat_Ron @kpelechrinis kick-off the podcast with a preview episode that has 1 goal, build anticipation for Episode 1: #openWAR (https://t.co/tzTAicscDD) featuring author @StatsInTheWild as the guest! Tweet at us your questions and comments about the paper #sportsanalytics https://t.co/3s651UjNcj https://t.co/OJlqj4DJXj",NA,NA,NA,NA
"1070035793312387072","1258083149856325632","2020-05-06 17:16:11","nflscrapR","ICYMI: @kpelechrinis and I started a #statsinsports #sportsanalytics podcast #OpenSourceSports we'll be recording Episode 1: #openWAR w/ @StatsInTheWild soon! Follow @OpenSrcSports, tweet at us questions and comments about the paper to join the discussion https://t.co/RfCqoyTXf8",NA,NA,NA,NA
"1070035793312387072","1258079744593211397","2020-05-06 17:02:39","nflscrapR","wanted to learn @JuliaLanguage and was able to use @nflfastR within my jl code via rcall. took a look at epa for wrs compared to their croe (similar to cpoe) in 2019. special thanks to @nflscrapR, @nflfastR, and @benbbaldwin for the inspiration and data. would love any feedback https://t.co/dhABBGhV9m",NA,NA,NA,NA
"1070035793312387072","1257865217494732800","2020-05-06 02:50:12","nflscrapR","It's official: @kpelechrinis and I are launching a new #statsinsports #sportsanalytics podcast @OpenSrcSports! Think of the podcast as a public reading group with each episode dedicated to a single paper featuring an author as the episode's guest! https://t.co/EGVdIyBktS",NA,NA,NA,NA
"1070035793312387072","1257865190495961088","2020-05-06 02:50:06","nflscrapR","#HelloWorld Listen to the ""Open Source Sports preview!"" ⚓ https://t.co/dG4HhRgAPr",NA,NA,NA,NA
"1070035793312387072","1257812755677134850","2020-05-05 23:21:44","nflscrapR","Now presenting our SuPeR SeRiOuS 2019 punter alignment-chart complete with labeled and unpopulated sections

Thanks as always to @nflscrapR and @nflfastR 

#ForTheBrand #PuntToWin https://t.co/PvtdOvTBtq",NA,NA,NA,NA
"1070035793312387072","1257812732033843201","2020-05-05 23:21:39","nflscrapR","Using @nflscrapR I tried applying Sharpe and Sortino Ratio to QB EPA/Play data. I couldn't decide on a ""risk-free"" NFL equivalent, so I just used 0 (it should be a slightly positive EPA figure).

Mahomes and Brees are kings. Lamar is a bit behind.

(min 900 plays since 2017) https://t.co/OmAHSNIPuq",NA,NA,NA,NA
"1253008519919546370","1257807030309597184","2020-05-05 22:58:59","nflfastR","@PaVaB123 @JHawkChalk_ NGS actually has a great writeup of their model https://t.co/TfDx99vFJk",NA,NA,NA,NA
"1253008519919546370","1257731980495589379","2020-05-05 18:00:46","nflfastR","Updated the README with an example of how to join position/roster data to the play-by-play.

In the example, we create this table showing the top 5 by position in total EPA added on pass targets over the last 3 seasons https://t.co/0K3Q3OHkzH https://t.co/D2BqACeGBI","https://twitter.com/nflfastR/status/1257731980495589379/photo/1",NA,NA,NA
"1070035793312387072","1257731261147332609","2020-05-05 17:57:54","nflscrapR","Dissecting Air yards and YAC EPA might be useful to analyze QB styles and performance.

- QBs above the red line performed better than predicted by receiving corps performance 
- QBs below red line performed worse than expected

Data: @nflfastR 
EPA models: @nflscrapR https://t.co/F5HTzpLEMW",NA,NA,NA,NA
"1070035793312387072","1257731230776340481","2020-05-05 17:57:47","nflscrapR","My first foray into using @nflscrapR models with @nflfastR-obtained data.

Through their first four seasons (2011-14 for Dalton, 2016-19 for Prescott)

Total EPA
Dalton: +23.9
Prescott: +398.5

Total win probability added
Dalton: +3.3
Prescott: +13.6 https://t.co/ejD3qN2nk9",NA,NA,NA,NA
"1253008519919546370","1257616733680082944","2020-05-05 10:22:49","nflfastR","@Sam_S35 @benbbaldwin This is going to be fixed soon, thanks!",NA,NA,NA,NA
"1253008519919546370","1257402309241380865","2020-05-04 20:10:46","nflfastR","Link to the data repo https://t.co/FRrkHkoDPP",NA,NA,NA,NA
"1253008519919546370","1257402160305844234","2020-05-04 20:10:11","nflfastR","The data repo is now up to date. What has changed:
- fixed td_team in older seasons
- applied the clean_pbp function to all seasons (so no need to do that on those datasets). Check out passer_id, rusher_id and receiver_id to join roster!
- roster data is renamed to just 'roster'",NA,NA,NA,NA
"1253008519919546370","1257393658405543936","2020-05-04 19:36:24","nflfastR","One more look at Peyton Manning's destroyer of worlds 2004 season (excluding week 17 since the Colts only played him 1 series).

Manning's EPA/play was similar to Mahomes 2018...except Manning did it 14 years and many rule changes ago. https://t.co/7UNgyhlBJs","https://twitter.com/nflfastR/status/1257393658405543936/photo/1",NA,NA,NA
"1253008519919546370","1257389708440752128","2020-05-04 19:20:42","nflfastR","Ah, yes, that would be the 2000 Ravens defense up there https://t.co/oBGbjHIgGg","https://twitter.com/nflfastR/status/1257389708440752128/photo/1",NA,NA,NA
"1253008519919546370","1257388908234637318","2020-05-04 19:17:31","nflfastR","Here's the 2004 season. Since the EPA model is trained on later seasons, this isn't mean-zero.

But look at the Colts' offense that year! https://t.co/zt0jGUnvZT","https://twitter.com/nflfastR/status/1257388908234637318/photo/1",NA,NA,NA
"1070035793312387072","1257383398655623173","2020-05-04 18:55:37","nflscrapR","EPA vs AIR_EPA.  Bubble size is a function of average air_yards.  Made using data from @nflscrapR https://t.co/AihgcDgRb9","https://twitter.com/PaVaB123/status/1257380533404864512/photo/1",NA,NA,NA
"1253008519919546370","1257381085446582277","2020-05-04 18:46:26","nflfastR","Package update:

--Fixed some bugs in old seasons that were affecting EPA, making EPA be very negative
--Improved the player name parsing in the included clean_pbp function
--In the above, we create passer, rusher, and receiver

We are now re-scraping to update the data repo.",NA,NA,NA,NA
"1070035793312387072","1257350322479075328","2020-05-04 16:44:11","nflscrapR","Trying and add some value (@SethWalder), I added expected air yards and completed air yards over expected (I haven't updated my data since @nflscrapR took penalty yards out of the air_epa equation so once I do that I can do epa instead of yards). QB left, receiver right https://t.co/Ym2TVhBukh",NA,NA,NA,NA
"1070035793312387072","1257350275490291712","2020-05-04 16:44:00","nflscrapR","h/t @nflfastR @mrcaseb @benbbaldwin; @nflscrapR for the great work that let us put together this blog post. #analytics #dataviz #nfltwitter #rstats https://t.co/Z58si2dgaP",NA,NA,NA,NA
"1070035793312387072","1257089606694158336","2020-05-03 23:28:12","nflscrapR","I used a clustering algorithm and #nflscrapR to categorize NFL offenses @nflscrapR
you can read it here
https://t.co/kqVvCFnS9q 
see which teams had the most unique tendencies, including the #Chiefs, #Cardinals, #Ravens, and #Vikings ??? https://t.co/bsr1kiUTVW",NA,NA,NA,NA
"1070035793312387072","1256722596302860295","2020-05-02 23:09:50","nflscrapR","hi sign up for emails from me, i write about the cowboys and the latest findings of the advanced analytics community, thank you https://t.co/MuyFQ7ucVN",NA,NA,NA,NA
"1253008519919546370","1256560993594998784","2020-05-02 12:27:41","nflfastR","We have also added a file the data repo containing all NFL roster data over the past 20 years https://t.co/6kTax7lbLF https://t.co/oOFiUuWC6j","https://twitter.com/nflfastR/status/1256560993594998784/photo/1",NA,NA,NA
"1253008519919546370","1256560503427600389","2020-05-02 12:25:44","nflfastR","UPDATE: we have fixed a minor bug that allowed home_team_timeouts or away_team_timeouts to have negative values (note that this bug exists in nflscrapR)

Please update the package and/or re-fetch the data from here: https://t.co/s6Gykgdgs4",NA,NA,NA,NA
"1253008519919546370","1256496845922205696","2020-05-02 08:12:47","nflfastR",".@benbbaldwin had me wondering about if any stadium in particular had a big impact on road QBs CPOE. Here are the results! @nflfastR https://t.co/lvDMEfdD9b",NA,NA,NA,NA
"1070035793312387072","1256378310701039616","2020-05-02 00:21:46","nflscrapR","Taking a look at teams that may switch punters starting with the #Cowboys

After posting 4 consecutive strong seasons, Jones saw his stats drop sharply in '18 and '19
He might be poised for a comeback, but with one year left on his contract, the team could opt to look elsewhere https://t.co/tUpRIsRYZn",NA,NA,NA,NA
"1070035793312387072","1256378283245125634","2020-05-02 00:21:39","nflscrapR","Next up are the #Bills who have had a tough time getting positive results from Corey Bojorquez.

They're all set for a camp competition between Bojorquez and Kicker/Punter Kaare Vedvik https://t.co/aiSLfrXWn0",NA,NA,NA,NA
"1070035793312387072","1256378154979069953","2020-05-02 00:21:09","nflscrapR","1) Fridays are for @nflscrapR! 

I wanted to figure out the best passing division in the NFL over the last decade. This is the average EPA per Pass Attempt for every single play for each division

The NFC South has been the best passing division in football by a pretty big margin https://t.co/AcpCrvNjOh",NA,NA,NA,NA
"1253008519919546370","1255809793274580993","2020-04-30 10:42:41","nflfastR","@Shauncore @benbbaldwin @mrcaseb",NA,NA,NA,NA
"1253008519919546370","1255808153557573632","2020-04-30 10:36:10","nflfastR","The data repo has now been updated with the new series data. 
https://t.co/FRrkHkoDPP",NA,NA,NA,NA
"1253008519919546370","1255618145781506048","2020-04-29 22:01:08","nflfastR","NEW FEATURE (comes standard in all play-by-play):

'series' and 'series_conversion' columns. A ""series conversion"" is when a team is able to earn a new first down on that series (or score a touchdown). https://t.co/yK2N7LZUng","https://twitter.com/nflfastR/status/1255618145781506048/photo/1",NA,NA,NA
"1070035793312387072","1255559507083747336","2020-04-29 18:08:08","nflscrapR","In celebration of @nflscrapR and a decade of outstanding punts, we thought we'd look back at the careers of the punters who've lasted the entire nflscrapR era (2009-2019)

Here's to 11 seasons and counting of repping the brand and  punting to win https://t.co/nslr3rBKNk",NA,NA,NA,NA
"1253008519919546370","1255479746152009729","2020-04-29 12:51:11","nflfastR","@NilJms @benbbaldwin @CowboysStats Honestly I can't remember but it's something NFL itself puts in the play by play. We havent done anything with it, just passing along what's in the original data there",NA,NA,NA,NA
"1070035793312387072","1255355791168716800","2020-04-29 04:38:38","nflscrapR","We're 30 away from 2,000 total newsletter signups. If we get there in the next hour it will prove the existence of momentum in sports, and own the nerds forever 👇 https://t.co/MuyFQ7ucVN",NA,NA,NA,NA
"1070035793312387072","1255311803413913601","2020-04-29 01:43:51","nflscrapR","Imagine thinking a New England football player is the best quarterback of all time. I, in my 100% unbiased opinion, would never https://t.co/9sHioRvcat",NA,NA,NA,NA
"1070035793312387072","1255266944045010950","2020-04-28 22:45:35","nflscrapR","The great @coaachvice once said: ""Take a knee."" But is this actually what coaches should be doing before halftime?

Using @nflscrapR, I dug into it. My latest project, for football nerds like @KeeganAbdoo, @NFLDraftJoey, @EthanYoungFB, @JackSoslow and more: https://t.co/EMgjIzpgex",NA,NA,NA,NA
"1253008519919546370","1255243374069776388","2020-04-28 21:11:56","nflfastR","#nflfastR is awesome!

2000-19 is approx 2.2 GB of data!

291 col x 903998 rows = 263,063,418 observations!

I wrote a blogpost w/ this new #nflscrapR data to show how you can easily create a RSQLite db via #RStats and rapidly query w/ dplyr.

https://t.co/p3bA6b0boB

#tidyverse https://t.co/OI4iJKEbrv",NA,NA,NA,NA
"1253008519919546370","1255212521713172481","2020-04-28 19:09:20","nflfastR","@Shauncore @benbbaldwin On the first line you need to add %&gt;% pull(game_id) and then it will work",NA,NA,NA,NA
"1070035793312387072","1255160878074380294","2020-04-28 15:44:07","nflscrapR","Want to learn more about dbplyr and RSQLite?

Read my blog post!
https://t.co/p3bA6b0boB

Want a fantastic science-focused example?
https://t.co/He8mvDjSoM

Want to hear it straight from the experts?
https://t.co/j2ofIkGmot

#rstats #tidyverse",NA,NA,NA,NA
"1070035793312387072","1255160842376667137","2020-04-28 15:43:59","nflscrapR","#nflfastR is awesome!

2000-19 is approx 2.2 GB of data!

291 col x 903998 rows = 263,063,418 observations!

I wrote a blogpost w/ this new #nflscrapR data to show how you can easily create a RSQLite db via #RStats and rapidly query w/ dplyr.

https://t.co/p3bA6b0boB

#tidyverse https://t.co/OI4iJKEbrv",NA,NA,NA,NA
"1070035793312387072","1255160738227859463","2020-04-28 15:43:34","nflscrapR","Using @thomas_mock's excellent guide to using @nflfastR I expanded my No-Huddle plot for the 20 seasons of data. Incredible resource. Chip Kelly sure loved that No Huddle.

Thanks @benbbaldwin @mrcaseb
and @nflscrapR https://t.co/jFX6dQ8e8g",NA,NA,NA,NA
"1070035793312387072","1255160700793692167","2020-04-28 15:43:25","nflscrapR","news broke today of Dustin Colquitt's release; thought we'd look back at his career (so far??) via open-field and pin-deep SHARPnet

Craaazy consistent in the open field; hasn't logged &gt;100 PD SHARPnet since 2015

Pro Bowl in his insane '12 season, and also '16

@nflscrapR https://t.co/ySugYLr0NX",NA,NA,NA,NA
"1253008519919546370","1255132826149597198","2020-04-28 13:52:39","nflfastR","Receiving many messages asking me why there are multiple IDs in the @nflfastR roster data (e.g. nflID or esbID).  The NFL uses those IDs to create static URLs to player info sites. The URLs are implemented in the function so they are ready to use. Try out 'headshot_url' guys!",NA,NA,NA,NA
"1253008519919546370","1255131424362860547","2020-04-28 13:47:05","nflfastR","The data repo has been updated

https://t.co/FRrkHk72rf",NA,NA,NA,NA
"1253008519919546370","1255115606166327296","2020-04-28 12:44:14","nflfastR","As discovered here, there was an issue with the CPOE calculation in 2006-2008 (caused by NFL not entering targeted receiver on incomplete passes).

This has been fixed in the package, so please update the package:

devtools::install_github(""mrcaseb/nflfastR"") https://t.co/0kwB6wj3D2",NA,NA,NA,NA
